Reaction,PubMed,Year
R-HSA-5692775,22508986,2012
R-HSA-5692781,22508986,2012
R-HSA-5692785,22267219,2012
R-HSA-5693148,22956686,2012
R-HSA-5693153,22291014,2012
R-HSA-5693373,21898353,2012
R-HSA-5693536,22234877,2012
R-HSA-5693566,22373579,2012
R-HSA-5693574,22529269,2012
R-HSA-5693578,24236237,2012
R-HSA-5693589,22593209,2012
R-HSA-5693599,22179609,2012
R-HSA-5693604,24236237,2012
R-HSA-5693604,22529269,2012
R-HSA-5693783,22304711,2012
R-HSA-5694417,22157747,2012
R-HSA-5694417,22675024,2012
R-HSA-5694425,21689688,2012
R-HSA-5694462,21418147,2012
R-HSA-5694462,22969151,2012
R-HSA-5694563,22294686,2012
R-HSA-5696021,22219026,2012
R-HSA-5696021,23168256,2012
R-HSA-5696074,22284826,2012
R-HSA-5696358,21800138,2012
R-HSA-5696365,22891768,2012
R-HSA-5696365,22861376,2012
R-HSA-5696408,22241472,2012
R-HSA-5696415,22241472,2012
R-HSA-5696655,23045548,2012
R-HSA-5696664,23045548,2012
R-HSA-5696670,23045548,2012
R-HSA-5696997,23159851,2012
R-HSA-6781797,22128162,2012
R-HSA-6782004,22466610,2012
R-HSA-6782004,22466611,2012
R-HSA-6782004,22902626,2012
R-HSA-6782069,22466611,2012
R-HSA-6782069,22466612,2012
R-HSA-6782069,22902626,2012
R-HSA-6782069,22466610,2012
R-HSA-6782131,22081108,2012
R-HSA-6782388,22995836,2012
R-HSA-6782388,22344696,2012
R-HSA-6782419,22591353,2012
R-HSA-6782893,22761755,2012
R-HSA-6783483,22944664,2012
R-HSA-6783939,23024808,2012
R-HSA-6783955,23024808,2012
R-HSA-6784399,22516612,2012
R-HSA-6784676,22740495,2012
R-HSA-6784729,22764087,2012
R-HSA-6784735,22764087,2012
R-HSA-6785087,22510687,2012
R-HSA-6785126,22396592,2012
R-HSA-6785361,22287633,2012
R-HSA-6785409,22344696,2012
R-HSA-6785438,22995836,2012
R-HSA-6785732,22692201,2012
R-HSA-6786239,22772592,2012
R-HSA-6786621,23042678,2012
R-HSA-6786650,23176823,2012
R-HSA-6786650,23176821,2012
R-HSA-6786650,22922100,2012
R-HSA-6786720,22745130,2012
R-HSA-6787525,23097428,2012
R-HSA-6787566,22102571,2012
R-HSA-6787591,23042678,2012
R-HSA-6787594,23042678,2012
R-HSA-6787757,23038267,2012
R-HSA-6788392,22258451,2012
R-HSA-6788597,22847177,2012
R-HSA-6788597,22865860,2012
R-HSA-6788611,22241472,2012
R-HSA-6793057,22949673,2012
R-HSA-6793057,23022348,2012
R-HSA-6793066,22341444,2012
R-HSA-6797606,22988298,2012
R-HSA-6797803,22286174,2012
R-HSA-6797913,22825317,2012
R-HSA-6798044,23236473,2012
R-HSA-6798044,22252318,2012
R-HSA-6798304,22802528,2012
R-HSA-6798304,22802529,2012
R-HSA-6798347,22802528,2012
R-HSA-6798347,22802529,2012
R-HSA-6798489,22747601,2012
R-HSA-6798624,22334068,2012
R-HSA-6799097,22334068,2012
R-HSA-6799179,21924235,2012
R-HSA-6799203,21924235,2012
R-HSA-6799761,22538442,2012
R-HSA-6800380,22357843,2012
R-HSA-6800490,22854598,2012
R-HSA-6800793,22854598,2012
R-HSA-6800794,22854598,2012
R-HSA-6800798,22854598,2012
R-HSA-6800870,21924235,2012
R-HSA-6802908,22589270,2012
R-HSA-6802911,22510884,2012
R-HSA-6802912,22510884,2012
R-HSA-6802914,22510884,2012
R-HSA-6802916,22510884,2012
R-HSA-6802919,22510884,2012
R-HSA-6802921,22510884,2012
R-HSA-6802924,22510884,2012
R-HSA-6802927,22745804,2012
R-HSA-6802930,22356324,2012
R-HSA-6802930,22395615,2012
R-HSA-6802932,22745804,2012
R-HSA-6802933,22745804,2012
R-HSA-6802934,22745804,2012
R-HSA-6802935,22745804,2012
R-HSA-6802937,22510884,2012
R-HSA-6803047,22262861,2012
R-HSA-6803047,22455996,2012
R-HSA-6803063,22327069,2012
R-HSA-6803104,22262861,2012
R-HSA-6803545,23028306,2012
R-HSA-6803545,22389498,2012
R-HSA-6803789,22692205,2012
R-HSA-6804242,22362889,2012
R-HSA-6805785,22334668,2012
R-HSA-6805792,22334668,2012
R-HSA-6807134,22427670,2012
R-HSA-6807866,25436559,2012
R-HSA-6807872,22304919,2012
R-HSA-6807875,25436559,2012
R-HSA-6809254,22647598,2012
R-HSA-6809263,22534643,2012
R-HSA-6809264,22534643,2012
R-HSA-6809320,22647598,2012
R-HSA-6809325,22647598,2012
R-HSA-6810234,22441827,2012
R-HSA-6810235,22137580,2012
R-HSA-6810238,22441827,2012
R-HSA-6810239,23166507,2012
R-HSA-6810594,22792371,2012
R-HSA-6811412,22304919,2012
R-HSA-6811417,25436559,2012
R-HSA-6811422,21689688,2012
R-HSA-6811428,22335553,2012
R-HSA-6811428,23091056,2012
R-HSA-6811429,23091056,2012
R-HSA-6811431,23091056,2012
R-HSA-6811431,22581368,2012
R-HSA-6814096,22354037,2012
R-HSA-6814096,22717455,2012
R-HSA-6814678,21689688,2012
R-HSA-6814683,21689688,2012
R-HSA-70333,22371574,2012
R-HSA-70349,22098443,2012
R-HSA-70664,23024808,2012
R-HSA-72107,22110043,2012
R-HSA-72107,22365833,2012
R-HSA-74994,22805593,2012
R-HSA-75851,22123817,2012
R-HSA-75885,22777291,2012
R-HSA-8847544,23091056,2012
R-HSA-8847887,23091056,2012
R-HSA-8848110,22547065,2012
R-HSA-8848150,22311708,2012
R-HSA-8848316,22315422,2012
R-HSA-8848484,22130221,2012
R-HSA-8848658,21864727,2012
R-HSA-8848658,23035980,2012
R-HSA-8848713,22084245,2012
R-HSA-8848726,22084245,2012
R-HSA-8849157,22207203,2012
R-HSA-8849157,22928037,2012
R-HSA-8849345,22562055,2012
R-HSA-8849748,22188167,2012
R-HSA-8852200,22426112,2012
R-HSA-8852280,23236459,2012
R-HSA-8852298,23236459,2012
R-HSA-8852306,23236459,2012
R-HSA-8852716,22802338,2012
R-HSA-8853313,22975805,2012
R-HSA-8853317,22837387,2012
R-HSA-8853319,22975805,2012
R-HSA-8853322,22837387,2012
R-HSA-8853325,22837387,2012
R-HSA-8853419,22094468,2012
R-HSA-8853496,22306998,2012
R-HSA-8854041,22306998,2012
R-HSA-8854052,22306998,2012
R-HSA-8854173,22762500,2012
R-HSA-8854182,22854040,2012
R-HSA-8854209,22219378,2012
R-HSA-8854293,22219378,2012
R-HSA-8854302,22795129,2012
R-HSA-8854462,22461740,2012
R-HSA-8854604,23019362,2012
R-HSA-8854628,22510808,2012
R-HSA-8854628,22936343,2012
R-HSA-8854759,22613832,2012
R-HSA-8855375,22426112,2012
R-HSA-8856525,22569073,2012
R-HSA-8856525,23150577,2012
R-HSA-8856808,22863004,2012
R-HSA-8856808,22815487,2012
R-HSA-8857928,23020258,2012
R-HSA-8858298,22825852,2012
R-HSA-8858298,22605381,2012
R-HSA-8862090,22396535,2012
R-HSA-8862280,22484487,2012
R-HSA-8863007,22899714,2012
R-HSA-8863011,22899714,2012
R-HSA-8863014,22899714,2012
R-HSA-8863494,22773952,2012
R-HSA-8863674,22899714,2012
R-HSA-8863718,22484487,2012
R-HSA-8864718,22735262,2012
R-HSA-8865265,22371483,2012
R-HSA-8865280,22371483,2012
R-HSA-8865613,22464331,2012
R-HSA-8866277,21995445,2012
R-HSA-8866279,22357968,2012
R-HSA-8866279,22942912,2012
R-HSA-8866405,22847445,2012
R-HSA-8867876,22906437,2012
R-HSA-8868230,22505844,2012
R-HSA-8868236,22505844,2012
R-HSA-8868236,22233676,2012
R-HSA-8869456,22029577,2012
R-HSA-8870457,22694141,2012
R-HSA-8870461,22694141,2012
R-HSA-8870465,22694141,2012
R-HSA-8870489,22037487,2012
R-HSA-8871196,22863004,2012
R-HSA-8873850,23018617,2012
R-HSA-8874194,23256041,2012
R-HSA-8874212,23256041,2012
R-HSA-8875320,22622570,2012
R-HSA-8875902,22521588,2012
R-HSA-8876188,22908308,2012
R-HSA-8876190,22653444,2012
R-HSA-8876190,22983554,2012
R-HSA-8876190,22365832,2012
R-HSA-8876190,22433857,2012
R-HSA-8876193,23091056,2012
R-HSA-8876283,22212718,2012
R-HSA-8876615,22072793,2012
R-HSA-8876616,22595670,2012
R-HSA-8876837,22171327,2012
R-HSA-8876837,22705394,2012
R-HSA-8876837,22648168,2012
R-HSA-8876889,22123817,2012
R-HSA-8877451,23084991,2012
R-HSA-8877475,23176493,2012
R-HSA-8877612,22072793,2012
R-HSA-8877612,22762500,2012
R-HSA-8877612,21951725,2012
R-HSA-8877691,23193159,2012
R-HSA-8877692,23193159,2012
R-HSA-8877760,22171327,2012
R-HSA-8877760,23084991,2012
R-HSA-8877760,22511774,2012
R-HSA-8877813,22581368,2012
R-HSA-8877998,23176487,2012
R-HSA-8878815,22323289,2012
R-HSA-8879117,22958903,2012
R-HSA-8932851,23169667,2012
R-HSA-8933446,22762500,2012
R-HSA-8933452,22762500,2012
R-HSA-8936731,22510884,2012
R-HSA-8936849,22759865,2012
R-HSA-8937442,22700792,2012
R-HSA-8937682,22759635,2012
R-HSA-8937728,22759635,2012
R-HSA-8937744,22759635,2012
R-HSA-8937767,22759635,2012
R-HSA-8937989,22325351,2012
R-HSA-8938076,22822066,2012
R-HSA-8940070,21933152,2012
R-HSA-8940074,21933152,2012
R-HSA-8942099,22021426,2012
R-HSA-8942607,23007395,2012
R-HSA-8944684,22374676,2012
R-HSA-8948027,22327069,2012
R-HSA-8948703,22388039,2012
R-HSA-8948709,22388039,2012
R-HSA-8949145,21720385,2012
R-HSA-8949580,22864911,2012
R-HSA-8951549,22232695,2012
R-HSA-8951552,22232695,2012
R-HSA-8951723,22869735,2012
R-HSA-8955030,23212377,2012
R-HSA-8955748,23034403,2012
R-HSA-8955822,23034403,2012
R-HSA-8956040,22959436,2012
R-HSA-8956045,22959436,2012
R-HSA-8956099,22466964,2012
R-HSA-8956099,22537386,2012
R-HSA-8956140,22306028,2012
R-HSA-8956568,22897851,2012
R-HSA-8956586,22897851,2012
R-HSA-8959573,22267086,2012
R-HSA-8959719,22682222,2012
R-HSA-8959798,22341971,2012
R-HSA-8959798,22341972,2012
R-HSA-8963915,21849106,2012
R-HSA-8963915,22877430,2012
R-HSA-8981610,22787149,2012
R-HSA-9007901,22315422,2012
R-HSA-9008412,21913213,2012
R-HSA-9008433,21913213,2012
R-HSA-9008822,22065775,2012
R-HSA-9008822,22544321,2012
R-HSA-9008832,22065775,2012
R-HSA-9008832,22544321,2012
R-HSA-9009085,22422618,2012
R-HSA-9010872,23217742,2012
R-HSA-9011997,23145106,2012
R-HSA-9011997,22265404,2012
R-HSA-9012036,23284632,2012
R-HSA-9012315,22492511,2012
R-HSA-9012319,22492511,2012
R-HSA-9013869,23222971,2012
R-HSA-9013869,23142775,2012
R-HSA-9013889,22421964,2012
R-HSA-9013895,22421964,2012
R-HSA-9014641,22094463,2012
R-HSA-9018542,22396495,2012
R-HSA-9018858,22450811,2012
R-HSA-9018859,22450811,2012
R-HSA-9018863,22450811,2012
R-HSA-9018867,22450811,2012
R-HSA-9018894,22450811,2012
R-HSA-9018901,22450811,2012
R-HSA-9018907,22275352,2012
R-HSA-9020610,22275352,2012
R-HSA-9023909,22106413,2012
R-HSA-9023912,22106413,2012
R-HSA-9024973,22253477,2012
R-HSA-9033233,22747494,2012
R-HSA-9033478,22371489,2012
R-HSA-9033491,22371489,2012
R-HSA-9033509,22371489,2012
R-HSA-9033516,21980954,2012
R-HSA-9033526,22371489,2012
R-HSA-9033533,21980954,2012
R-HSA-9036727,21767668,2012
R-HSA-913675,22183981,2012
R-NUL-2434198,22354989,2012
R-NUL-4551554,22773843,2012
R-NUL-5362406,22902404,2012
R-NUL-5362406,22677548,2012
R-NUL-573373,22570494,2012
R-NUL-573385,22570494,2012
R-NUL-9033341,23064382,2012
R-HSA-1022127,23232094,2013
R-HSA-109860,23954936,2013
R-HSA-110138,23416111,2013
R-HSA-114252,23650375,2013
R-HSA-1299480,23811401,2013
R-HSA-1299487,23811401,2013
R-HSA-1307802,23597483,2013
R-HSA-139970,23563705,2013
R-HSA-1458875,23791946,2013
R-HSA-1458875,23256519,2013
R-HSA-156661,23345524,2013
R-HSA-158441,23804756,2013
R-HSA-158447,23582887,2013
R-HSA-158750,23483454,2013
R-HSA-159046,23804756,2013
R-HSA-159101,23826332,2013
R-HSA-159101,23299939,2013
R-HSA-163213,23747254,2013
R-HSA-163213,23564345,2013
R-HSA-163214,23746447,2013
R-HSA-163217,23270816,2013
R-HSA-167077,23538671,2013
R-HSA-1675776,23758345,2013
R-HSA-174967,23517104,2013
R-HSA-189456,23720443,2013
R-HSA-201685,23256519,2013
R-HSA-202214,23580664,2013
R-HSA-202692,23669310,2013
R-HSA-203862,23661684,2013
R-HSA-203862,23511973,2013
R-HSA-203862,23624860,2013
R-HSA-203862,23251028,2013
R-HSA-204008,23378591,2013
R-HSA-212263,23679895,2013
R-HSA-2172666,23498719,2013
R-HSA-2173781,23197261,2013
R-HSA-2534359,23530196,2013
R-HSA-3134896,23099021,2013
R-HSA-3139027,23266279,2013
R-HSA-3149494,23270877,2013
R-HSA-3159232,23305486,2013
R-HSA-3204303,23388631,2013
R-HSA-3215251,23485397,2013
R-HSA-3215251,23000554,2013
R-HSA-3215251,24145406,2013
R-HSA-3244605,23160154,2013
R-HSA-3244614,23258412,2013
R-HSA-3244614,23258413,2013
R-HSA-3244647,23258413,2013
R-HSA-3257122,23506893,2013
R-HSA-3322424,22982193,2013
R-HSA-3341294,23455484,2013
R-HSA-3341296,23454490,2013
R-HSA-3343700,23164639,2013
R-HSA-3371422,24012426,2013
R-HSA-3371467,23349863,2013
R-HSA-3371518,23349863,2013
R-HSA-3371537,23349863,2013
R-HSA-3371590,24012426,2013
R-HSA-3702153,23139211,2013
R-HSA-3702184,23139211,2013
R-HSA-3702186,23139211,2013
R-HSA-3713560,23139211,2013
R-HSA-3780994,23663739,2013
R-HSA-3781024,23663739,2013
R-HSA-380278,23921553,2013
R-HSA-380508,23921553,2013
R-HSA-380586,23363473,2013
R-HSA-3858475,23109420,2013
R-HSA-3858480,23396967,2013
R-HSA-3858482,23821037,2013
R-HSA-390470,23747015,2013
R-HSA-4088281,23374253,2013
R-HSA-4088306,23109430,2013
R-HSA-4088307,23109430,2013
R-HSA-4088309,23109430,2013
R-HSA-4090281,23417673,2013
R-HSA-426464,23661684,2013
R-HSA-426464,23511973,2013
R-HSA-426464,23658827,2013
R-HSA-426464,23251028,2013
R-HSA-426489,24043833,2013
R-HSA-427528,23897426,2013
R-HSA-427555,23506885,2013
R-HSA-427910,23362265,2013
R-HSA-4331331,23365256,2013
R-HSA-4331340,23365256,2013
R-HSA-4332235,23290524,2013
R-HSA-4332236,23290524,2013
R-HSA-4332358,23632248,2013
R-HSA-4332359,23632248,2013
R-HSA-4332363,23632248,2013
R-HSA-433698,24265240,2013
R-HSA-4411367,24171719,2013
R-HSA-445448,23900540,2013
R-HSA-448661,23291588,2013
R-HSA-4551604,23871147,2013
R-HSA-4551768,23750026,2013
R-HSA-4568737,23846687,2013
R-HSA-4568914,24027577,2013
R-HSA-4608825,23535009,2013
R-HSA-4615889,24068740,2013
R-HSA-4615900,23750026,2013
R-HSA-4641249,23847203,2013
R-HSA-4641253,23847203,2013
R-HSA-4647594,23964094,2013
R-HSA-481007,23640497,2013
R-HSA-507868,23359558,2013
R-HSA-5096488,23897426,2013
R-HSA-5164399,24106281,2013
R-HSA-5213464,24059293,2013
R-HSA-5213466,24059293,2013
R-HSA-5220990,23727577,2013
R-HSA-5221014,23548903,2013
R-HSA-5221014,24315485,2013
R-HSA-5221014,23403289,2013
R-HSA-5221014,23812591,2013
R-HSA-5229343,23256519,2013
R-HSA-5229343,23579495,2013
R-HSA-5250930,23667505,2013
R-HSA-5250930,23555303,2013
R-HSA-5250938,23667505,2013
R-HSA-5250938,23555303,2013
R-HSA-5250947,23555303,2013
R-HSA-5250986,23647335,2013
R-HSA-5334099,23161542,2013
R-HSA-5334099,23752590,2013
R-HSA-5336182,23690594,2013
R-HSA-5336184,23690594,2013
R-HSA-5339535,23863933,2013
R-HSA-5340560,24277854,2013
R-HSA-5358475,23468660,2013
R-HSA-5358475,23486472,2013
R-HSA-5358494,23645155,2013
R-HSA-5358494,23971743,2013
R-HSA-5358519,23840062,2013
R-HSA-5358525,23622243,2013
R-HSA-5358525,23391514,2013
R-HSA-5362427,23719536,2013
R-HSA-5362427,23867465,2013
R-HSA-5362437,23867461,2013
R-HSA-5362437,23719536,2013
R-HSA-5362441,23867461,2013
R-HSA-5362450,23867461,2013
R-HSA-5362459,23867461,2013
R-HSA-5362522,23220587,2013
R-HSA-5387386,23867461,2013
R-HSA-5387389,23867461,2013
R-HSA-5419264,24352605,2013
R-HSA-5422942,23991366,2013
R-HSA-5576895,23804213,2013
R-HSA-5578742,24086155,2013
R-HSA-5578744,23882114,2013
R-HSA-5578744,23150874,2013
R-HSA-5578965,23150874,2013
R-HSA-5601887,23980886,2013
R-HSA-5610725,23332756,2013
R-HSA-5610726,23332756,2013
R-HSA-5610727,23332756,2013
R-HSA-5610733,24339784,2013
R-HSA-5610749,23332756,2013
R-HSA-5615637,23329833,2013
R-HSA-5617138,23125099,2013
R-HSA-5617138,23329833,2013
R-HSA-5617143,23125099,2013
R-HSA-5617143,23329833,2013
R-HSA-5617178,23549614,2013
R-HSA-5617179,23610579,2013
R-HSA-5617815,24296415,2013
R-HSA-5617820,24140113,2013
R-HSA-5617820,23990561,2013
R-HSA-5618328,24097348,2013
R-HSA-5620914,23567335,2013
R-HSA-5620918,23945166,2013
R-HSA-5620918,23567335,2013
R-HSA-5620921,23567335,2013
R-HSA-5621353,23602766,2013
R-HSA-5623508,23567335,2013
R-HSA-5623513,23567335,2013
R-HSA-5623519,23567335,2013
R-HSA-5623521,24296415,2013
R-HSA-5623521,23567335,2013
R-HSA-5623524,23567335,2013
R-HSA-5623622,24128008,2013
R-HSA-5624126,24296415,2013
R-HSA-5624949,24296415,2013
R-HSA-5624952,22992454,2013
R-HSA-5625421,23945166,2013
R-HSA-5625421,22992454,2013
R-HSA-5625424,22992454,2013
R-HSA-5626220,23769972,2013
R-HSA-5626220,23348840,2013
R-HSA-5626220,23530209,2013
R-HSA-5626220,23789104,2013
R-HSA-5626220,24231678,2013
R-HSA-5626223,24089205,2013
R-HSA-5626223,23348840,2013
R-HSA-5626223,23530209,2013
R-HSA-5626223,23789104,2013
R-HSA-5626223,24231678,2013
R-HSA-5626227,24053599,2013
R-HSA-5626227,23747070,2013
R-HSA-5626227,23400999,2013
R-HSA-5626699,23747070,2013
R-HSA-5626699,23400999,2013
R-HSA-5629187,23775793,2013
R-HSA-5632646,23725801,2013
R-HSA-5632646,24302888,2013
R-HSA-5632648,24302888,2013
R-HSA-5632653,23719536,2013
R-HSA-5632667,23877428,2013
R-HSA-5632672,23719536,2013
R-HSA-5632679,23026747,2013
R-HSA-5633051,23026747,2013
R-HSA-5634100,23991366,2013
R-HSA-5635839,23719536,2013
R-HSA-5635845,22982193,2013
R-HSA-5635846,23719536,2013
R-HSA-5635855,23955340,2013
R-HSA-5635855,24072710,2013
R-HSA-5635859,23332756,2013
R-HSA-5635859,23719536,2013
R-HSA-5635865,24302888,2013
R-HSA-5654511,24026051,2013
R-HSA-5654511,23640895,2013
R-HSA-5654511,23112089,2013
R-HSA-5658231,23443682,2013
R-HSA-5658424,23661552,2013
R-HSA-5658435,23443682,2013
R-HSA-5661217,23506369,2013
R-HSA-5661230,23523794,2013
R-HSA-5661517,23746843,2013
R-HSA-5662466,23179721,2013
R-HSA-5663232,23801653,2013
R-HSA-5663246,24196956,2013
R-HSA-5665767,23222643,2013
R-HSA-5668947,23161543,2013
R-HSA-5669023,23667509,2013
R-HSA-5669024,22801960,2013
R-HSA-5671970,23716662,2013
R-HSA-5671970,23444367,2013
R-HSA-5672948,23863182,2013
R-HSA-5672948,23993095,2013
R-HSA-5672950,23993095,2013
R-HSA-5672965,23303910,2013
R-HSA-5672966,23993095,2013
R-HSA-5672966,23360980,2013
R-HSA-5672969,23993095,2013
R-HSA-5675206,23575685,2013
R-HSA-5676591,24248355,2013
R-HSA-5676597,24298274,2013
R-HSA-5679205,23685627,2013
R-HSA-5679239,23727157,2013
R-HSA-5679239,23884233,2013
R-HSA-5684140,23468639,2013
R-HSA-5685011,23345434,2013
R-HSA-5685318,23149936,2013
R-HSA-5685319,23149936,2013
R-HSA-5685341,23149936,2013
R-HSA-5685341,23810717,2013
R-HSA-5685605,23695528,2013
R-HSA-5685608,23929856,2013
R-HSA-5685838,23149936,2013
R-HSA-5686398,23509288,2013
R-HSA-5686410,23509288,2013
R-HSA-5686475,24076221,2013
R-HSA-5686685,23727112,2013
R-HSA-5686685,23333306,2013
R-HSA-5686685,23306437,2013
R-HSA-5687079,23069990,2013
R-HSA-5690023,23553477,2013
R-HSA-5690043,23901139,2013
R-HSA-5690043,23700546,2013
R-HSA-5690046,23700546,2013
R-HSA-5690066,23700546,2013
R-HSA-5690517,23700546,2013
R-HSA-5690701,23836650,2013
R-HSA-5690886,23615448,2013
R-HSA-5690996,23352696,2013
R-HSA-5691439,23246432,2013
R-HSA-5692462,24392018,2013
R-HSA-5692779,23878308,2013
R-HSA-5692785,23878308,2013
R-HSA-5693319,23430245,2013
R-HSA-5693356,23509262,2013
R-HSA-5693578,23505375,2013
R-HSA-5693584,24076221,2013
R-HSA-5693593,23686288,2013
R-HSA-5693593,23731732,2013
R-HSA-5694126,23223233,2013
R-HSA-5694417,23479643,2013
R-HSA-5694418,23698585,2013
R-HSA-5694418,23378591,2013
R-HSA-5694421,23864707,2013
R-HSA-5694431,23852824,2013
R-HSA-5694446,23378591,2013
R-HSA-5694485,23328280,2013
R-HSA-5694494,23396451,2013
R-HSA-5696080,23721920,2013
R-HSA-5696534,23825189,2013
R-HSA-5696564,24260525,2013
R-HSA-5696605,24056413,2013
R-HSA-5696655,23319653,2013
R-HSA-5696664,23319653,2013
R-HSA-5696945,23486064,2013
R-HSA-5696960,23824326,2013
R-HSA-6782004,24127601,2013
R-HSA-6782388,23604283,2013
R-HSA-6782859,23887145,2013
R-HSA-6783177,23395819,2013
R-HSA-6783880,24043460,2013
R-HSA-6784462,24126054,2013
R-HSA-6785409,23604283,2013
R-HSA-6785438,23604283,2013
R-HSA-6785732,24076221,2013
R-HSA-6785762,23124025,2013
R-HSA-6785933,23290777,2013
R-HSA-6786095,23124025,2013
R-HSA-6786124,23124025,2013
R-HSA-6786567,23381944,2013
R-HSA-6786621,24204302,2013
R-HSA-6787567,24126054,2013
R-HSA-6787623,23774504,2013
R-HSA-6787632,23922970,2013
R-HSA-6787642,23774504,2013
R-HSA-6787757,22718265,2013
R-HSA-6788385,23723247,2013
R-HSA-6788392,23698467,2013
R-HSA-6788392,23723247,2013
R-HSA-6788571,23124025,2013
R-HSA-6788582,23124025,2013
R-HSA-6790454,23751493,2013
R-HSA-6790487,23751493,2013
R-HSA-6790905,23391857,2013
R-HSA-6790982,24086612,2013
R-HSA-6791109,23485469,2013
R-HSA-6792572,24341803,2013
R-HSA-6793066,23804760,2013
R-HSA-6793066,23303773,2013
R-HSA-6793096,24036117,2013
R-HSA-6793122,24036117,2013
R-HSA-6793127,24036117,2013
R-HSA-6797630,23388400,2013
R-HSA-6797803,23345436,2013
R-HSA-6798082,23703390,2013
R-HSA-6798174,23289851,2013
R-HSA-6798528,23431180,2013
R-HSA-6798528,23276281,2013
R-HSA-6798743,23650620,2013
R-HSA-6798745,23650620,2013
R-HSA-6798747,23650620,2013
R-HSA-6798748,23650620,2013
R-HSA-6798749,23650620,2013
R-HSA-6799178,24191001,2013
R-HSA-6799191,24191001,2013
R-HSA-6799196,24191001,2013
R-HSA-6799197,24191001,2013
R-HSA-6799199,24191001,2013
R-HSA-6799202,24191001,2013
R-HSA-6799203,24191001,2013
R-HSA-6799350,23650620,2013
R-HSA-6799431,23676219,2013
R-HSA-6799815,23365256,2013
R-HSA-6800198,24409221,2013
R-HSA-6800426,23650620,2013
R-HSA-6800434,23650620,2013
R-HSA-6800868,24191001,2013
R-HSA-6801109,23182941,2013
R-HSA-6801242,23931759,2013
R-HSA-6801250,23931759,2013
R-HSA-6802908,24202393,2013
R-HSA-6802908,23453624,2013
R-HSA-6802912,23352452,2013
R-HSA-6802912,24202393,2013
R-HSA-6802914,23352452,2013
R-HSA-6802915,23352452,2013
R-HSA-6802919,23352452,2013
R-HSA-6802921,23352452,2013
R-HSA-6802924,24202393,2013
R-HSA-6802927,24345920,2013
R-HSA-6802927,24135138,2013
R-HSA-6802927,23583981,2013
R-HSA-6802930,23171796,2013
R-HSA-6802930,23288408,2013
R-HSA-6802930,24202393,2013
R-HSA-6802932,24345920,2013
R-HSA-6802932,24135138,2013
R-HSA-6802932,23583981,2013
R-HSA-6802933,24345920,2013
R-HSA-6802933,24135138,2013
R-HSA-6802933,23583981,2013
R-HSA-6802934,24345920,2013
R-HSA-6802934,24135138,2013
R-HSA-6802934,23583981,2013
R-HSA-6802935,24345920,2013
R-HSA-6802935,24135138,2013
R-HSA-6802935,23583981,2013
R-HSA-6802937,23352452,2013
R-HSA-6802941,23680146,2013
R-HSA-6803047,23426625,2013
R-HSA-6803063,23302724,2013
R-HSA-6803104,23426625,2013
R-HSA-6805620,23431171,2013
R-HSA-6805638,23431171,2013
R-HSA-6805640,23431171,2013
R-HSA-6805785,22975685,2013
R-HSA-6805792,22975685,2013
R-HSA-6806647,23928358,2013
R-HSA-6806674,24085302,2013
R-HSA-6807206,24270891,2013
R-HSA-6808464,23721920,2013
R-HSA-6809006,23839779,2013
R-HSA-6809011,23839779,2013
R-HSA-6809393,23481192,2013
R-HSA-6809680,23818870,2013
R-HSA-6809720,23818870,2013
R-HSA-6811428,23437303,2013
R-HSA-6811433,23378023,2013
R-HSA-6811433,23462996,2013
R-HSA-6811433,23839779,2013
R-HSA-6813749,23444097,2013
R-HSA-6814418,23637185,2013
R-HSA-6814885,24270878,2013
R-HSA-70349,24289155,2013
R-HSA-72139,23345524,2013
R-HSA-72143,23345524,2013
R-HSA-72231,23776146,2013
R-HSA-75848,23932781,2013
R-HSA-75849,23393310,2013
R-HSA-75851,24277613,2013
R-HSA-77077,22982363,2013
R-HSA-825631,23863937,2013
R-HSA-8847880,23940353,2013
R-HSA-8848812,23928995,2013
R-HSA-8848818,23352614,2013
R-HSA-8848829,23352614,2013
