Type,Sample,Size,ms,Repetition
PROTEOFORMS,45,12000,1573.774,1
PROTEOFORMS,45,12000,1650.246,2
PROTEOFORMS,45,12000,1559.380,3
PROTEOFORMS,45,12000,1562.775,4
PROTEOFORMS,45,12000,1709.619,5
PROTEOFORMS,45,14000,1689.119,1
PROTEOFORMS,45,14000,1665.907,2
PROTEOFORMS,45,14000,1744.236,3
PROTEOFORMS,45,14000,1644.341,4
PROTEOFORMS,45,14000,1654.291,5
PROTEOFORMS,45,16000,1717.836,1
PROTEOFORMS,45,16000,1880.796,2
PROTEOFORMS,45,16000,1737.434,3
PROTEOFORMS,45,16000,1802.998,4
PROTEOFORMS,45,16000,1735.801,5
PROTEOFORMS,45,18000,1745.955,1
PROTEOFORMS,45,18000,1860.728,2
PROTEOFORMS,45,18000,1737.271,3
PROTEOFORMS,45,18000,1817.104,4
PROTEOFORMS,45,18000,1747.681,5
PROTEOFORMS,45,20000,1736.779,1
PROTEOFORMS,45,20000,1845.555,2
PROTEOFORMS,45,20000,1738.917,3
PROTEOFORMS,45,20000,1738.877,4
PROTEOFORMS,45,20000,1889.417,5
PROTEOFORMS,46,1,906.581,1
PROTEOFORMS,46,1,898.310,2
PROTEOFORMS,46,1,991.595,3
PROTEOFORMS,46,1,890.410,4
PROTEOFORMS,46,1,902.062,5
PROTEOFORMS,46,2000,1077.804,1
PROTEOFORMS,46,2000,1161.186,2
PROTEOFORMS,46,2000,1075.602,3
PROTEOFORMS,46,2000,1076.409,4
PROTEOFORMS,46,2000,1144.739,5
PROTEOFORMS,46,4000,1228.783,1
PROTEOFORMS,46,4000,1189.397,2
PROTEOFORMS,46,4000,1296.077,3
PROTEOFORMS,46,4000,1198.727,4
PROTEOFORMS,46,4000,1195.275,5
PROTEOFORMS,46,6000,1300.429,1
PROTEOFORMS,46,6000,1295.331,2
PROTEOFORMS,46,6000,1415.905,3
PROTEOFORMS,46,6000,1298.208,4
PROTEOFORMS,46,6000,1312.121,5
PROTEOFORMS,46,8000,1401.151,1
PROTEOFORMS,46,8000,1608.919,2
PROTEOFORMS,46,8000,1509.611,3
PROTEOFORMS,46,8000,1400.592,4
PROTEOFORMS,46,8000,1488.166,5
PROTEOFORMS,46,10000,1492.221,1
PROTEOFORMS,46,10000,1586.462,2
PROTEOFORMS,46,10000,1492.252,3
PROTEOFORMS,46,10000,1555.298,4
PROTEOFORMS,46,10000,1484.114,5
PROTEOFORMS,46,12000,1688.292,1
PROTEOFORMS,46,12000,1557.168,2
PROTEOFORMS,46,12000,1621.744,3
PROTEOFORMS,46,12000,1558.946,4
PROTEOFORMS,46,12000,1674.791,5
PROTEOFORMS,46,14000,1658.011,1
PROTEOFORMS,46,14000,1730.312,2
PROTEOFORMS,46,14000,1667.686,3
PROTEOFORMS,46,14000,1720.467,4
PROTEOFORMS,46,14000,1655.615,5
PROTEOFORMS,46,16000,1762.295,1
PROTEOFORMS,46,16000,1718.378,2
PROTEOFORMS,46,16000,1855.983,3
PROTEOFORMS,46,16000,1754.646,4
PROTEOFORMS,46,16000,1823.610,5
PROTEOFORMS,46,18000,1786.649,1
PROTEOFORMS,46,18000,1722.827,2
PROTEOFORMS,46,18000,1881.308,3
PROTEOFORMS,46,18000,1740.202,4
PROTEOFORMS,46,18000,1837.218,5
PROTEOFORMS,46,20000,1840.553,1
PROTEOFORMS,46,20000,1743.584,2
PROTEOFORMS,46,20000,1760.526,3
PROTEOFORMS,46,20000,1875.385,4
PROTEOFORMS,46,20000,1746.278,5
PROTEOFORMS,47,1,900.080,1
PROTEOFORMS,47,1,896.650,2
PROTEOFORMS,47,1,897.338,3
PROTEOFORMS,47,1,907.344,4
PROTEOFORMS,47,1,901.355,5
PROTEOFORMS,47,2000,1086.719,1
PROTEOFORMS,47,2000,1087.745,2
PROTEOFORMS,47,2000,1081.334,3
PROTEOFORMS,47,2000,1167.346,4
PROTEOFORMS,47,2000,1081.421,5
PROTEOFORMS,47,4000,1282.716,1
PROTEOFORMS,47,4000,1199.398,2
PROTEOFORMS,47,4000,1195.120,3
PROTEOFORMS,47,4000,1201.865,4
PROTEOFORMS,47,4000,1286.251,5
PROTEOFORMS,47,6000,1296.172,1
PROTEOFORMS,47,6000,1405.734,2
PROTEOFORMS,47,6000,1303.813,3
PROTEOFORMS,47,6000,1305.640,4
PROTEOFORMS,47,6000,1417.561,5
PROTEOFORMS,47,8000,1492.999,1
PROTEOFORMS,47,8000,1393.620,2
PROTEOFORMS,47,8000,1391.273,3
PROTEOFORMS,47,8000,1498.807,4
PROTEOFORMS,47,8000,1402.254,5
PROTEOFORMS,47,10000,1573.900,1
PROTEOFORMS,47,10000,1475.127,2
PROTEOFORMS,47,10000,1579.933,3
PROTEOFORMS,47,10000,1482.243,4
PROTEOFORMS,47,10000,1483.000,5
PROTEOFORMS,47,12000,1559.575,1
PROTEOFORMS,47,12000,1689.563,2
PROTEOFORMS,47,12000,1565.939,3
PROTEOFORMS,47,12000,1558.326,4
PROTEOFORMS,47,12000,1634.027,5
PROTEOFORMS,47,14000,1749.076,1
PROTEOFORMS,47,14000,1640.513,2
PROTEOFORMS,47,14000,1656.999,3
PROTEOFORMS,47,14000,1736.011,4
PROTEOFORMS,47,14000,1650.474,5
PROTEOFORMS,47,16000,1726.811,1
PROTEOFORMS,47,16000,1821.418,2
PROTEOFORMS,47,16000,1745.100,3
PROTEOFORMS,47,16000,1720.372,4
PROTEOFORMS,47,16000,1860.644,5
PROTEOFORMS,47,18000,1796.188,1
PROTEOFORMS,47,18000,1730.319,2
PROTEOFORMS,47,18000,1799.804,3
PROTEOFORMS,47,18000,1726.261,4
PROTEOFORMS,47,18000,1830.610,5
PROTEOFORMS,47,20000,1847.365,1
PROTEOFORMS,47,20000,1731.510,2
PROTEOFORMS,47,20000,1720.230,3
PROTEOFORMS,47,20000,1833.847,4
PROTEOFORMS,47,20000,1721.517,5
PROTEOFORMS,48,1,977.226,1
PROTEOFORMS,48,1,903.140,2
PROTEOFORMS,48,1,892.019,3
PROTEOFORMS,48,1,896.856,4
PROTEOFORMS,48,1,900.334,5
PROTEOFORMS,48,2000,1088.798,1
PROTEOFORMS,48,2000,1085.664,2
PROTEOFORMS,48,2000,1081.455,3
PROTEOFORMS,48,2000,1163.648,4
PROTEOFORMS,48,2000,1084.836,5
PROTEOFORMS,48,4000,1210.620,1
PROTEOFORMS,48,4000,1276.805,2
PROTEOFORMS,48,4000,1204.646,3
PROTEOFORMS,48,4000,1202.312,4
PROTEOFORMS,48,4000,1284.518,5
PROTEOFORMS,48,6000,1302.213,1
PROTEOFORMS,48,6000,1373.791,2
PROTEOFORMS,48,6000,1325.919,3
PROTEOFORMS,48,6000,1295.497,4
PROTEOFORMS,48,6000,1376.774,5
PROTEOFORMS,48,8000,1399.114,1
PROTEOFORMS,48,8000,1502.790,2
PROTEOFORMS,48,8000,1413.851,3
PROTEOFORMS,48,8000,1409.596,4
PROTEOFORMS,48,8000,1464.401,5
PROTEOFORMS,48,10000,1521.725,1
PROTEOFORMS,48,10000,1579.142,2
PROTEOFORMS,48,10000,1500.602,3
PROTEOFORMS,48,10000,1581.308,4
PROTEOFORMS,48,10000,1491.878,5
PROTEOFORMS,48,12000,1651.141,1
PROTEOFORMS,48,12000,1581.224,2
PROTEOFORMS,48,12000,1655.577,3
PROTEOFORMS,48,12000,1587.472,4
PROTEOFORMS,48,12000,1581.391,5
PROTEOFORMS,48,14000,1677.199,1
PROTEOFORMS,48,14000,1734.369,2
PROTEOFORMS,48,14000,1649.691,3
PROTEOFORMS,48,14000,1668.909,4
PROTEOFORMS,48,14000,1791.892,5
PROTEOFORMS,48,16000,1802.127,1
PROTEOFORMS,48,16000,1738.801,2
PROTEOFORMS,48,16000,1860.543,3
PROTEOFORMS,48,16000,1874.778,4
PROTEOFORMS,48,16000,1869.941,5
PROTEOFORMS,48,18000,1718.069,1
PROTEOFORMS,48,18000,1863.564,2
PROTEOFORMS,48,18000,1728.486,3
PROTEOFORMS,48,18000,1898.777,4
PROTEOFORMS,48,18000,1789.666,5
PROTEOFORMS,48,20000,1744.379,1
PROTEOFORMS,48,20000,1795.290,2
PROTEOFORMS,48,20000,1736.345,3
PROTEOFORMS,48,20000,1817.483,4
PROTEOFORMS,48,20000,1724.835,5
PROTEOFORMS,49,1,1005.119,1
PROTEOFORMS,49,1,905.372,2
PROTEOFORMS,49,1,890.921,3
PROTEOFORMS,49,1,896.874,4
PROTEOFORMS,49,1,897.821,5
PROTEOFORMS,49,2000,1080.664,1
PROTEOFORMS,49,2000,1086.753,2
PROTEOFORMS,49,2000,1090.624,3
PROTEOFORMS,49,2000,1164.513,4
PROTEOFORMS,49,2000,1084.208,5
PROTEOFORMS,49,4000,1291.131,1
PROTEOFORMS,49,4000,1216.302,2
PROTEOFORMS,49,4000,1209.582,3
PROTEOFORMS,49,4000,1207.027,4
PROTEOFORMS,49,4000,1332.442,5
PROTEOFORMS,49,6000,1307.573,1
PROTEOFORMS,49,6000,1425.063,2
PROTEOFORMS,49,6000,1312.209,3
PROTEOFORMS,49,6000,1313.183,4
PROTEOFORMS,49,6000,1410.243,5
PROTEOFORMS,49,8000,1517.929,1
PROTEOFORMS,49,8000,1416.984,2
PROTEOFORMS,49,8000,1418.668,3
PROTEOFORMS,49,8000,1477.059,4
PROTEOFORMS,49,8000,1400.265,5
PROTEOFORMS,49,10000,1601.786,1
PROTEOFORMS,49,10000,1492.497,2
PROTEOFORMS,49,10000,1613.553,3
PROTEOFORMS,49,10000,1483.624,4
PROTEOFORMS,49,10000,1500.311,5
PROTEOFORMS,49,12000,1567.640,1
PROTEOFORMS,49,12000,1658.283,2
PROTEOFORMS,49,12000,1574.786,3
PROTEOFORMS,49,12000,1665.050,4
PROTEOFORMS,49,12000,1573.355,5
PROTEOFORMS,49,14000,1730.358,1
PROTEOFORMS,49,14000,1646.797,2
PROTEOFORMS,49,14000,1718.406,3
PROTEOFORMS,49,14000,1651.959,4
PROTEOFORMS,49,14000,1740.745,5
PROTEOFORMS,49,16000,1738.184,1
PROTEOFORMS,49,16000,1858.823,2
PROTEOFORMS,49,16000,1751.650,3
PROTEOFORMS,49,16000,1855.166,4
PROTEOFORMS,49,16000,1741.248,5
PROTEOFORMS,49,18000,1743.647,1
PROTEOFORMS,49,18000,1798.919,2
PROTEOFORMS,49,18000,1732.558,3
PROTEOFORMS,49,18000,1836.155,4
PROTEOFORMS,49,18000,1739.293,5
PROTEOFORMS,49,20000,1713.799,1
PROTEOFORMS,49,20000,1829.819,2
PROTEOFORMS,49,20000,1757.674,3
PROTEOFORMS,49,20000,1722.758,4
PROTEOFORMS,49,20000,1843.032,5
PEPTIDES,0,1,23256.821,1
PEPTIDES,0,1,23006.778,2
PEPTIDES,0,1,23587.820,3
PEPTIDES,0,1,22932.378,4
PEPTIDES,0,1,23417.910,5
PEPTIDES,0,20000,23624.391,1
PEPTIDES,0,20000,23190.982,2
PEPTIDES,0,20000,23628.460,3
PEPTIDES,0,20000,23286.644,4
PEPTIDES,0,20000,23856.226,5
PEPTIDES,0,40000,23656.353,1
PEPTIDES,0,40000,24125.081,2
PEPTIDES,0,40000,23411.551,3
PEPTIDES,0,40000,23550.324,4
PEPTIDES,0,40000,24014.870,5
PEPTIDES,0,60000,23889.828,1
PEPTIDES,0,60000,23981.725,2
PEPTIDES,0,60000,24458.376,3
PEPTIDES,0,60000,24603.876,4
PEPTIDES,0,60000,23894.716,5
PEPTIDES,0,80000,24713.694,1
PEPTIDES,0,80000,24205.515,2
PEPTIDES,0,80000,24175.613,3
PEPTIDES,0,80000,24612.319,4
PEPTIDES,0,80000,24243.279,5
PEPTIDES,0,100000,25062.496,1
PEPTIDES,0,100000,24563.249,2
PEPTIDES,0,100000,24656.194,3
PEPTIDES,0,100000,25000.596,4
PEPTIDES,0,100000,24427.313,5
PEPTIDES,0,120000,25383.659,1
PEPTIDES,0,120000,24913.599,2
PEPTIDES,0,120000,24866.640,3
PEPTIDES,0,120000,25404.664,4
PEPTIDES,0,120000,24910.759,5
PEPTIDES,0,140000,25949.005,1
PEPTIDES,0,140000,25376.818,2
PEPTIDES,0,140000,25322.195,3
PEPTIDES,0,140000,25288.925,4
PEPTIDES,0,140000,26010.686,5
PEPTIDES,0,160000,25727.483,1
PEPTIDES,0,160000,25687.407,2
PEPTIDES,0,160000,26202.054,3
PEPTIDES,0,160000,25696.940,4
PEPTIDES,0,160000,25750.266,5
PEPTIDES,0,180000,26667.769,1
PEPTIDES,0,180000,26160.784,2
PEPTIDES,0,180000,26193.760,3
PEPTIDES,0,180000,26865.840,4
PEPTIDES,0,180000,25932.939,5
PEPTIDES,0,200000,26837.869,1
PEPTIDES,0,200000,26378.425,2
PEPTIDES,0,200000,26375.958,3
PEPTIDES,0,200000,26356.679,4
PEPTIDES,0,200000,26360.833,5
PEPTIDES,1,1,22809.132,1
PEPTIDES,1,1,22778.637,2
PEPTIDES,1,1,22804.612,3
PEPTIDES,1,1,22760.207,4
PEPTIDES,1,1,22774.785,5
PEPTIDES,1,20000,23262.855,1
PEPTIDES,1,20000,23244.887,2
PEPTIDES,1,20000,23193.342,3
PEPTIDES,1,20000,23253.904,4
PEPTIDES,1,20000,23295.825,5
PEPTIDES,1,40000,24099.349,1
PEPTIDES,1,40000,23531.944,2
PEPTIDES,1,40000,23536.505,3
PEPTIDES,1,40000,23773.758,4
PEPTIDES,1,40000,23526.915,5
PEPTIDES,1,60000,23926.258,1
PEPTIDES,1,60000,23878.146,2
PEPTIDES,1,60000,23944.166,3
PEPTIDES,1,60000,23912.538,4
PEPTIDES,1,60000,24465.145,5
PEPTIDES,1,80000,24257.572,1
PEPTIDES,1,80000,24200.543,2
PEPTIDES,1,80000,24419.624,3
PEPTIDES,1,80000,24778.980,4
PEPTIDES,1,80000,24676.003,5
PEPTIDES,1,100000,24700.761,1
PEPTIDES,1,100000,24606.969,2
PEPTIDES,1,100000,25185.497,3
PEPTIDES,1,100000,24661.430,4
PEPTIDES,1,100000,24534.505,5
PEPTIDES,1,120000,24950.855,1
PEPTIDES,1,120000,24985.208,2
PEPTIDES,1,120000,25457.019,3
PEPTIDES,1,120000,24981.000,4
PEPTIDES,1,120000,25041.901,5
PEPTIDES,1,140000,25360.934,1
PEPTIDES,1,140000,25514.021,2
PEPTIDES,1,140000,25476.325,3
PEPTIDES,1,140000,25983.911,4
PEPTIDES,1,140000,25430.755,5
PEPTIDES,1,160000,25752.580,1
PEPTIDES,1,160000,25650.311,2
PEPTIDES,1,160000,25643.642,3
PEPTIDES,1,160000,26109.658,4
PEPTIDES,1,160000,25805.983,5
PEPTIDES,1,180000,26125.751,1
PEPTIDES,1,180000,26017.195,2
PEPTIDES,1,180000,26557.669,3
PEPTIDES,1,180000,26079.291,4
PEPTIDES,1,180000,26091.673,5
PEPTIDES,1,200000,26517.390,1
PEPTIDES,1,200000,27051.095,2
PEPTIDES,1,200000,26429.262,3
PEPTIDES,1,200000,26653.667,4
PEPTIDES,1,200000,26519.871,5
PEPTIDES,2,1,23194.841,1
PEPTIDES,2,1,22734.314,2
PEPTIDES,2,1,23270.832,3
PEPTIDES,2,1,22794.674,4
PEPTIDES,2,1,22842.889,5
PEPTIDES,2,20000,23193.002,1
PEPTIDES,2,20000,23291.457,2
PEPTIDES,2,20000,23234.380,3
PEPTIDES,2,20000,23658.807,4
PEPTIDES,2,20000,23255.853,5
PEPTIDES,2,40000,23545.564,1
PEPTIDES,2,40000,23523.407,2
PEPTIDES,2,40000,23533.017,3
PEPTIDES,2,40000,23518.054,4
PEPTIDES,2,40000,23989.911,5
PEPTIDES,2,60000,23870.761,1
PEPTIDES,2,60000,23898.212,2
PEPTIDES,2,60000,23879.160,3
PEPTIDES,2,60000,23995.162,4
PEPTIDES,2,60000,24542.004,5
PEPTIDES,2,80000,24546.168,1
PEPTIDES,2,80000,24267.950,2
PEPTIDES,2,80000,24288.491,3
PEPTIDES,2,80000,24300.976,4
PEPTIDES,2,80000,24358.619,5
PEPTIDES,2,100000,24550.201,1
PEPTIDES,2,100000,24562.010,2
PEPTIDES,2,100000,24666.465,3
PEPTIDES,2,100000,24491.098,4
PEPTIDES,2,100000,24522.756,5
PEPTIDES,2,120000,24850.758,1
PEPTIDES,2,120000,25001.400,2
PEPTIDES,2,120000,24958.676,3
PEPTIDES,2,120000,25033.956,4
PEPTIDES,2,120000,25022.505,5
PEPTIDES,2,140000,25288.419,1
PEPTIDES,2,140000,25324.018,2
PEPTIDES,2,140000,25332.134,3
PEPTIDES,2,140000,25240.008,4
PEPTIDES,2,140000,25397.977,5
PEPTIDES,2,160000,26059.901,1
PEPTIDES,2,160000,25666.012,2
PEPTIDES,2,160000,25708.979,3
PEPTIDES,2,160000,25723.392,4
PEPTIDES,2,160000,25817.018,5
PEPTIDES,2,180000,26153.458,1
PEPTIDES,2,180000,26138.398,2
PEPTIDES,2,180000,26256.964,3
PEPTIDES,2,180000,26112.356,4
PEPTIDES,2,180000,26028.694,5
PEPTIDES,2,200000,26366.238,1
PEPTIDES,2,200000,26346.061,2
PEPTIDES,2,200000,26514.199,3
PEPTIDES,2,200000,26540.136,4
PEPTIDES,2,200000,26709.248,5
PEPTIDES,3,1,23633.965,1
PEPTIDES,3,1,22753.554,2
PEPTIDES,3,1,22658.292,3
PEPTIDES,3,1,22708.514,4
PEPTIDES,3,1,22794.102,5
PEPTIDES,3,20000,23150.166,1
PEPTIDES,3,20000,23503.782,2
PEPTIDES,3,20000,23175.546,3
PEPTIDES,3,20000,23085.049,4
PEPTIDES,3,20000,23112.714,5
PEPTIDES,3,40000,23518.042,1
PEPTIDES,3,40000,24012.963,2
PEPTIDES,3,40000,23485.423,3
PEPTIDES,3,40000,23648.858,4
PEPTIDES,3,40000,23557.692,5
PEPTIDES,3,60000,23938.926,1
PEPTIDES,3,60000,24490.425,2
PEPTIDES,3,60000,23798.466,3
PEPTIDES,3,60000,23953.544,4
PEPTIDES,3,60000,23966.769,5
PEPTIDES,3,80000,24837.265,1
PEPTIDES,3,80000,24206.385,2
PEPTIDES,3,80000,24355.146,3
PEPTIDES,3,80000,24319.934,4
PEPTIDES,3,80000,24330.176,5
PEPTIDES,3,100000,24686.662,1
PEPTIDES,3,100000,25011.738,2
PEPTIDES,3,100000,25170.224,3
PEPTIDES,3,100000,24541.977,4
PEPTIDES,3,100000,24649.098,5
PEPTIDES,3,120000,25001.366,1
PEPTIDES,3,120000,24960.645,2
PEPTIDES,3,120000,24970.906,3
PEPTIDES,3,120000,25559.121,4
PEPTIDES,3,120000,24861.938,5
PEPTIDES,3,140000,25578.557,1
PEPTIDES,3,140000,25348.563,2
PEPTIDES,3,140000,25329.245,3
PEPTIDES,3,140000,25340.293,4
PEPTIDES,3,140000,25860.675,5
PEPTIDES,3,160000,25955.802,1
PEPTIDES,3,160000,25680.864,2
PEPTIDES,3,160000,25659.755,3
PEPTIDES,3,160000,25645.336,4
PEPTIDES,3,160000,25703.543,5
PEPTIDES,3,180000,26067.114,1
PEPTIDES,3,180000,26132.912,2
PEPTIDES,3,180000,26070.480,3
PEPTIDES,3,180000,25967.910,4
PEPTIDES,3,180000,26638.754,5
PEPTIDES,3,200000,26371.796,1
PEPTIDES,3,200000,26418.548,2
PEPTIDES,3,200000,26478.872,3
PEPTIDES,3,200000,26535.374,4
PEPTIDES,3,200000,26555.343,5
PEPTIDES,4,1,23083.664,1
PEPTIDES,4,1,22720.486,2
PEPTIDES,4,1,22785.139,3
PEPTIDES,4,1,22810.652,4
PEPTIDES,4,1,22733.480,5
PEPTIDES,4,20000,23124.914,1
PEPTIDES,4,20000,23159.976,2
PEPTIDES,4,20000,23142.838,3
PEPTIDES,4,20000,23204.903,4
PEPTIDES,4,20000,23112.663,5
PEPTIDES,4,40000,24203.393,1
PEPTIDES,4,40000,23341.737,2
PEPTIDES,4,40000,23370.159,3
PEPTIDES,4,40000,23462.450,4
PEPTIDES,4,40000,23540.605,5
PEPTIDES,4,60000,23872.169,1
PEPTIDES,4,60000,23763.003,2
PEPTIDES,4,60000,23787.517,3
PEPTIDES,4,60000,23916.336,4
PEPTIDES,4,60000,23913.687,5
PEPTIDES,4,80000,24115.840,1
PEPTIDES,4,80000,24284.415,2
PEPTIDES,4,80000,24239.388,3
PEPTIDES,4,80000,24294.495,4
PEPTIDES,4,80000,24261.552,5
PEPTIDES,4,100000,24697.394,1
PEPTIDES,4,100000,24701.908,2
PEPTIDES,4,100000,24702.263,3
PEPTIDES,4,100000,24667.316,4
PEPTIDES,4,100000,24836.153,5
PEPTIDES,4,120000,25109.934,1
PEPTIDES,4,120000,25616.930,2
PEPTIDES,4,120000,24984.792,3
PEPTIDES,4,120000,24995.098,4
PEPTIDES,4,120000,25001.342,5
PEPTIDES,4,140000,25274.491,1
PEPTIDES,4,140000,25808.289,2
PEPTIDES,4,140000,25211.878,3
PEPTIDES,4,140000,25303.536,4
PEPTIDES,4,140000,25433.431,5
PEPTIDES,4,160000,25800.922,1
PEPTIDES,4,160000,25561.541,2
PEPTIDES,4,160000,26136.085,3
PEPTIDES,4,160000,25721.615,4
PEPTIDES,4,160000,25651.891,5
PEPTIDES,4,180000,26122.478,1
PEPTIDES,4,180000,26780.625,2
PEPTIDES,4,180000,26168.874,3
PEPTIDES,4,180000,26098.751,4
PEPTIDES,4,180000,26012.221,5
PEPTIDES,4,200000,26390.301,1
PEPTIDES,4,200000,26968.337,2
PEPTIDES,4,200000,26329.044,3
PEPTIDES,4,200000,26425.987,4
PEPTIDES,4,200000,26269.375,5
PEPTIDES,5,1,22744.876,1
PEPTIDES,5,1,23301.306,2
PEPTIDES,5,1,22762.326,3
PEPTIDES,5,1,22606.831,4
PEPTIDES,5,1,22728.375,5
PEPTIDES,5,20000,22993.204,1
PEPTIDES,5,20000,23218.079,2
PEPTIDES,5,20000,23566.518,3
PEPTIDES,5,20000,23043.936,4
PEPTIDES,5,20000,23124.128,5
PEPTIDES,5,40000,23360.272,1
PEPTIDES,5,40000,23358.796,2
PEPTIDES,5,40000,23348.282,3
PEPTIDES,5,40000,23940.267,4
PEPTIDES,5,40000,23326.639,5
PEPTIDES,5,60000,23768.621,1
PEPTIDES,5,60000,24003.241,2
PEPTIDES,5,60000,24443.556,3
PEPTIDES,5,60000,23884.679,4
PEPTIDES,5,60000,23796.375,5
PEPTIDES,5,80000,24228.144,1
PEPTIDES,5,80000,24247.030,2
PEPTIDES,5,80000,24698.691,3
PEPTIDES,5,80000,24201.312,4
PEPTIDES,5,80000,24214.942,5
PEPTIDES,5,100000,24665.518,1
PEPTIDES,5,100000,25146.429,2
PEPTIDES,5,100000,24606.463,3
PEPTIDES,5,100000,24696.777,4
PEPTIDES,5,100000,24658.885,5
PEPTIDES,5,120000,25101.655,1
PEPTIDES,5,120000,25081.204,2
PEPTIDES,5,120000,25095.360,3
PEPTIDES,5,120000,25569.224,4
PEPTIDES,5,120000,24970.955,5
PEPTIDES,5,140000,25352.173,1
PEPTIDES,5,140000,25222.240,2
PEPTIDES,5,140000,25540.220,3
PEPTIDES,5,140000,25332.478,4
PEPTIDES,5,140000,25917.696,5
PEPTIDES,5,160000,25704.659,1
PEPTIDES,5,160000,25795.818,2
PEPTIDES,5,160000,25807.724,3
PEPTIDES,5,160000,25714.192,4
PEPTIDES,5,160000,26195.020,5
PEPTIDES,5,180000,26128.390,1
PEPTIDES,5,180000,26212.964,2
PEPTIDES,5,180000,26008.746,3
PEPTIDES,5,180000,26269.843,4
PEPTIDES,5,180000,25942.206,5
PEPTIDES,5,200000,26346.855,1
PEPTIDES,5,200000,26296.268,2
PEPTIDES,5,200000,26300.042,3
PEPTIDES,5,200000,26440.487,4
PEPTIDES,5,200000,26391.708,5
PEPTIDES,6,1,23139.330,1
PEPTIDES,6,1,22793.124,2
PEPTIDES,6,1,22819.194,3
PEPTIDES,6,1,22771.284,4
PEPTIDES,6,1,22831.679,5
PEPTIDES,6,20000,23645.680,1
PEPTIDES,6,20000,23074.917,2
PEPTIDES,6,20000,23118.478,3
PEPTIDES,6,20000,23219.376,4
PEPTIDES,6,20000,23180.087,5
PEPTIDES,6,40000,23450.161,1
PEPTIDES,6,40000,23964.186,2
PEPTIDES,6,40000,23359.834,3
PEPTIDES,6,40000,23652.267,4
PEPTIDES,6,40000,23378.235,5
PEPTIDES,6,60000,23806.327,1
PEPTIDES,6,60000,23828.747,2
PEPTIDES,6,60000,24356.314,3
PEPTIDES,6,60000,23749.691,4
PEPTIDES,6,60000,23781.983,5
PEPTIDES,6,80000,24294.801,1
PEPTIDES,6,80000,24155.465,2
PEPTIDES,6,80000,24994.702,3
PEPTIDES,6,80000,24328.499,4
PEPTIDES,6,80000,24203.805,5
PEPTIDES,6,100000,24732.991,1
PEPTIDES,6,100000,24653.423,2
PEPTIDES,6,100000,24562.547,3
PEPTIDES,6,100000,25135.590,4
PEPTIDES,6,100000,24449.584,5
PEPTIDES,6,120000,24882.592,1
PEPTIDES,6,120000,24886.103,2
PEPTIDES,6,120000,24882.070,3
PEPTIDES,6,120000,24834.303,4
PEPTIDES,6,120000,25485.062,5
PEPTIDES,6,140000,25362.600,1
PEPTIDES,6,140000,25537.563,2
PEPTIDES,6,140000,25489.170,3
PEPTIDES,6,140000,25395.593,4
PEPTIDES,6,140000,25305.423,5
PEPTIDES,6,160000,25575.359,1
PEPTIDES,6,160000,25587.405,2
PEPTIDES,6,160000,25642.479,3
PEPTIDES,6,160000,25957.055,4
PEPTIDES,6,160000,25605.192,5
PEPTIDES,6,180000,26115.419,1
PEPTIDES,6,180000,26072.380,2
PEPTIDES,6,180000,26048.796,3
PEPTIDES,6,180000,25999.050,4
PEPTIDES,6,180000,26071.943,5
PEPTIDES,6,200000,27095.031,1
PEPTIDES,6,200000,26653.527,2
PEPTIDES,6,200000,26426.035,3
PEPTIDES,6,200000,26376.669,4
PEPTIDES,6,200000,26305.210,5
PEPTIDES,7,1,23168.391,1
PEPTIDES,7,1,22679.261,2
PEPTIDES,7,1,22717.473,3
PEPTIDES,7,1,22751.469,4
PEPTIDES,7,1,22773.165,5
PEPTIDES,7,20000,23150.509,1
PEPTIDES,7,20000,23627.501,2
PEPTIDES,7,20000,23089.389,3
PEPTIDES,7,20000,23061.188,4
PEPTIDES,7,20000,23119.285,5
PEPTIDES,7,40000,23532.237,1
PEPTIDES,7,40000,23490.160,2
PEPTIDES,7,40000,23909.013,3
PEPTIDES,7,40000,23450.871,4
PEPTIDES,7,40000,23445.192,5
PEPTIDES,7,60000,23836.834,1
PEPTIDES,7,60000,24017.809,2
PEPTIDES,7,60000,24333.185,3
PEPTIDES,7,60000,23758.780,4
PEPTIDES,7,60000,24071.750,5
PEPTIDES,7,80000,24212.902,1
PEPTIDES,7,80000,24234.172,2
PEPTIDES,7,80000,24162.548,3
PEPTIDES,7,80000,24171.552,4
PEPTIDES,7,80000,24169.407,5
PEPTIDES,7,100000,24540.435,1
PEPTIDES,7,100000,24560.093,2
PEPTIDES,7,100000,24650.023,3
PEPTIDES,7,100000,24676.015,4
PEPTIDES,7,100000,24586.409,5
PEPTIDES,7,120000,24807.192,1
PEPTIDES,7,120000,24815.783,2
PEPTIDES,7,120000,24828.033,3
PEPTIDES,7,120000,24934.393,4
PEPTIDES,7,120000,24845.241,5
PEPTIDES,7,140000,25328.133,1
PEPTIDES,7,140000,25347.618,2
PEPTIDES,7,140000,25238.217,3
PEPTIDES,7,140000,25198.452,4
PEPTIDES,7,140000,25245.903,5
PEPTIDES,7,160000,26166.373,1
PEPTIDES,7,160000,25618.104,2
PEPTIDES,7,160000,25642.821,3
PEPTIDES,7,160000,25734.149,4
PEPTIDES,7,160000,25764.185,5
PEPTIDES,7,180000,26535.373,1
PEPTIDES,7,180000,25949.834,2
PEPTIDES,7,180000,26069.989,3
